review_id,author_name,rating,review_title,review_text,app_version,review_date
13180328193,G.mo.169,1,It Used To Be Accurate,"I’ve been using my WHOOP for 42 months now and I used to love it. Have a since they started using AI it’s been nothing but useless inaccurate GARBAGE. Around a year ago my WHOOP showed that my Deep Sleep and REM increased by significantly (30% - 40%) in less than a a couple of months, without me changing anything with my eating, activity, sleep, etc.. 
I’ve had difficulty falling asleep for most of my life, and in the last year or so WHOOP has been regularly showing my sleep Latency to be practically zero nowadays and that’s definitely not been the case. Most of the time it doesn’t even show that I got up to go to the bathroom while I was sleeping and, instead, it shows that I was in Deep Sleep through the entire time that I was awake and walking to/from the bathroom.
I’m extremely disappointed with what WHOOP has become. It’s a complete and worthless piece of garbage! I’m now looking for something else to use instead of it.",5.22.0,2025-09-24T14:56:01-07:00
13174662451,🍪🍪🍪🍪🍪,1,Not worth it,"Now they don't know how days work - my early morning workouts get assigned to the previous date because I sleep after those workouts. Signed up for a year and absolutely regret it. This whole thing is crazy bad and doesn’t even work well unless you spend hours and hours troubleshooting - if the device lasts as long as my running watch then it’ll cost me over $1k at least. Even if they give you more features and new devices - those features and devices are unwanted and unnecessary so it’s a “value added” but “value” is defined by a product manager somewhere and not by the users. I’m completely dissatisfied with the user experience. So much input required from the user so it just interrupts my day. I’d take error over daily manual input any day. The Fitbit UX in 2015 was miles ahead of this. LLM integration still doesn't work years later.

Trying this out one year later and it's still bad. The LLMs are now integrated but don't work well. There is no more customer service, and instead you just have an LLM hallucinating settings. Not designed for people of color - the sensor struggles so much",5.22.0,2025-09-23T07:46:40-07:00
13172923140,alexniiii,1,iOS widget feature removed?,Why is the widget removed?,5.22.0,2025-09-22T22:02:03-07:00
13170688496,JBrown904,2,Way TOO EXPENSIVE (Still),"I first “subscribed” to Whoop in 2019 for 18 months.  I decided to give it another try in Sept 2025 when my AW fell off in the ocean. Whoop is a “good” health tracker with marginally good accuracy. The major gripe I have with Whoop is how it holds your own data hostage. Recent updates allow partial integration with Apple Health and other health tracking apps. Ive worn the Whoop 4.0, Polar chest strap, Garmin Fenix 8 concurrently with wide variations in HR and most other metrics. At $20-$30 per month, forever, I expect much better ownership and integration of my own data, as well as better accuracy. With the abundant entrants to the health tracking market, I expect much better pricing and better data management from competitors.",5.21.0,2025-09-22T09:03:59-07:00
13168817351,erickcorral,1,IOS 26 issues,Haven’t been able to see heart rate graph for a while now. I thought it was just because I was in the iOS 26 beta but now that it’s been out almost a week it’s crazy how this still isn’t fixed.,5.21.0,2025-09-21T22:51:13-07:00
13161872871,Tyler0135,1,When something goes wrong customer service will not be truthful,"Received their top of the line product that broke after a month(stuff happens that’s fair).   Support failed to deliver me a replacement until 30 days after I reported that,  many times supplying misleading and untrue statements, they never took any responsibility for these errors.   I have zero trust in this company given the incompetence of support.  As an executive myself, and knowing how companies work, I wonder what other things are untrustworthy.   I would wonder if they are trustworthy enough to hold one’s sensitive health data.   I do not, and have asked for my data to be deleted under law.",5.21.0,2025-09-20T08:31:59-07:00
13160498308,FreePalestine1946,1,The performance is low,"The device performance is below expectations. It cannot accurately or immediately detect sleep and activity. The battery life is very short, which makes it inconvenient for daily use. In addition, Arabic language is not available, which limits understanding for me.",5.21.0,2025-09-20T02:11:54-07:00
13150443097,_lol______,1,Heart rate in album mode doesn’t work correct on ios 26!!!,Fix it! I’m waiting for 3 days…,5.20.0,2025-09-17T16:18:30-07:00
13149068091,mnqcasablancas,4,Great but,"While I really do love the app, my spouse and I both agree that it would be even better if we could track food directly from the app itself, vs having to look up nutritional content from another app to move over. Whoop is a paid subscription, and it sure would be amazing to be able to look up foods in whoop and have everything in one easy place.",5.20.0,2025-09-17T08:49:52-07:00
13146049374,dbst,3,Strength Trainer Needs Improvement,The strength trainer feature is so tedious and inconvenient to use that I’m convinced that the developers don’t use the feature. Decided I’m going to let my membership expire and just use an Apple Watch instead.,5.20.0,2025-09-16T14:48:54-07:00
13144881565,CutieShauna,2,Garbage customer support when things go wrong-which it does…ALOT.,"Bought it in March with an upgraded strap, (the strap never came), and have gone through multiple Whoops because they are faulty and ARE NOT ACCURATE.  It says I’m asleep in the middle of the day (even gives REM and deep sleep info when I’m awake and doing things). I’ve emailed with customer service multiple times and only one of the many times has someone actually worked to resolve issues.  The others seemed burned out and like they just didn’t care.  Then randomly out of the blue they charged my bank account for another whoop (without my permission), and I couldn’t get replies when I asked for a reversal of the charge and for help to return the unasked for whoop they sent. After getting advice from their chat bot, I requested by email to speak to a manager (following the bot’s instructions) for help to finally resolve the plethora of issues I’ve had with them.  It’s been silent for weeks. No reply. The AI bot has now actually admitted that the best way to get real help is to make a bad review on a public forum so here I am. I have really wanted to love the whoop product, but the product seems faulty and the customer service horrendous.",5.20.0,2025-09-16T08:40:14-07:00
13142112365,Chlela,1,Money Theft,"Unethical company hungry for money, they will slap you with charges left and right without any courtesy emails or heads up. What a shame",5.20.0,2025-09-15T15:16:25-07:00
